Ticker1,Ticker2,Correlation
MNP,TJARI,
MNP,TJL,
MNP,TLNET,
MNP,TLS,
MNP,TPR,
MNP,TRE,
MNP,TVAL,
MNP,UADH,
MNP,UBCI,
MNP,UIB,
MNP,UMED,
MNP,WIFAK,
MNP,XABYT,
MPBS,NAKL,
MPBS,NBL,
MPBS,OTH,
MPBS,PGH,
MPBS,PLAST,
MPBS,PLTU,
MPBS,SAH,
MPBS,SAM,
MPBS,SCB,
MPBS,SERVI,
MPBS,SFBT,
MPBS,SIAME,
MPBS,SIMPA,
MPBS,SIPHA,
MPBS,SITS,
MPBS,SMART,
MPBS,SMD,
MPBS,SOKNA,
MPBS,SOMOC,
MPBS,SOPAT,
MPBS,SOTEM,
MPBS,SOTET,
MPBS,SOTUV,
MPBS,SPDIT,
MPBS,SPHAX,
MPBS,STA,
MPBS,STAR,
MPBS,STB,
MPBS,STEQ,
MPBS,STIP,
MPBS,STPAP,
MPBS,STPIL,
MPBS,TAIR,
MPBS,TGH,
MPBS,TINV,
MPBS,TJARI,
MPBS,TJL,
MPBS,TLNET,
MPBS,TLS,
MPBS,TPR,
MPBS,TRE,
MPBS,TVAL,
MPBS,UADH,
MPBS,UBCI,
MPBS,UIB,
MPBS,UMED,
MPBS,WIFAK,
MPBS,XABYT,
NAKL,NBL,
NAKL,OTH,
NAKL,PGH,
NAKL,PLAST,
NAKL,PLTU,
NAKL,SAH,
NAKL,SAM,
NAKL,SCB,
NAKL,SERVI,
NAKL,SFBT,
NAKL,SIAME,
NAKL,SIMPA,
NAKL,SIPHA,
NAKL,SITS,
NAKL,SMART,
NAKL,SMD,
NAKL,SOKNA,
NAKL,SOMOC,
NAKL,SOPAT,
NAKL,SOTEM,
NAKL,SOTET,
NAKL,SOTUV,
NAKL,SPDIT,
NAKL,SPHAX,
NAKL,STA,
NAKL,STAR,
NAKL,STB,
NAKL,STEQ,
NAKL,STIP,
NAKL,STPAP,
NAKL,STPIL,
NAKL,TAIR,
NAKL,TGH,
NAKL,TINV,
NAKL,TJARI,
NAKL,TJL,
NAKL,TLNET,
NAKL,TLS,
NAKL,TPR,
NAKL,TRE,
NAKL,TVAL,
NAKL,UADH,
NAKL,UBCI,
NAKL,UIB,
NAKL,UMED,
NAKL,WIFAK,
NAKL,XABYT,
NBL,OTH,
NBL,PGH,
NBL,PLAST,
NBL,PLTU,
NBL,SAH,
NBL,SAM,
NBL,SCB,
NBL,SERVI,
NBL,SFBT,
NBL,SIAME,
NBL,SIMPA,
NBL,SIPHA,
NBL,SITS,
NBL,SMART,
NBL,SMD,
NBL,SOKNA,
NBL,SOMOC,
NBL,SOPAT,
NBL,SOTEM,
NBL,SOTET,
NBL,SOTUV,
NBL,SPDIT,
NBL,SPHAX,
NBL,STA,
NBL,STAR,
NBL,STB,
NBL,STEQ,
NBL,STIP,
NBL,STPAP,
NBL,STPIL,
NBL,TAIR,
NBL,TGH,
NBL,TINV,
NBL,TJARI,
NBL,TJL,
NBL,TLNET,
NBL,TLS,
NBL,TPR,
NBL,TRE,
NBL,TVAL,
NBL,UADH,
NBL,UBCI,
NBL,UIB,
NBL,UMED,
NBL,WIFAK,
NBL,XABYT,
OTH,PGH,
OTH,PLAST,
OTH,PLTU,
OTH,SAH,
OTH,SAM,
OTH,SCB,
OTH,SERVI,
OTH,SFBT,
OTH,SIAME,
OTH,SIMPA,
OTH,SIPHA,
OTH,SITS,
OTH,SMART,
OTH,SMD,
OTH,SOKNA,
OTH,SOMOC,
OTH,SOPAT,
OTH,SOTEM,
OTH,SOTET,
OTH,SOTUV,
OTH,SPDIT,
OTH,SPHAX,
OTH,STA,
OTH,STAR,
OTH,STB,
OTH,STEQ,
OTH,STIP,
OTH,STPAP,
OTH,STPIL,
OTH,TAIR,
OTH,TGH,
OTH,TINV,
OTH,TJARI,
OTH,TJL,
OTH,TLNET,
OTH,TLS,
OTH,TPR,
OTH,TRE,
OTH,TVAL,
OTH,UADH,
OTH,UBCI,
OTH,UIB,
OTH,UMED,
OTH,WIFAK,
OTH,XABYT,
PGH,PLAST,
PGH,PLTU,
PGH,SAH,
PGH,SAM,
PGH,SCB,
PGH,SERVI,
PGH,SFBT,
PGH,SIAME,
PGH,SIMPA,
PGH,SIPHA,
PGH,SITS,
PGH,SMART,
PGH,SMD,
PGH,SOKNA,
PGH,SOMOC,
PGH,SOPAT,
PGH,SOTEM,
PGH,SOTET,
PGH,SOTUV,
PGH,SPDIT,
PGH,SPHAX,
PGH,STA,
PGH,STAR,
PGH,STB,
PGH,STEQ,
PGH,STIP,
PGH,STPAP,
PGH,STPIL,
PGH,TAIR,
PGH,TGH,
PGH,TINV,
PGH,TJARI,
PGH,TJL,
PGH,TLNET,
PGH,TLS,
PGH,TPR,
PGH,TRE,
PGH,TVAL,
PGH,UADH,
PGH,UBCI,
PGH,UIB,
PGH,UMED,
PGH,WIFAK,
PGH,XABYT,
PLAST,PLTU,
PLAST,SAH,
PLAST,SAM,
PLAST,SCB,
PLAST,SERVI,
PLAST,SFBT,
PLAST,SIAME,
PLAST,SIMPA,
PLAST,SIPHA,
PLAST,SITS,
PLAST,SMART,
PLAST,SMD,
PLAST,SOKNA,
PLAST,SOMOC,
PLAST,SOPAT,
PLAST,SOTEM,
PLAST,SOTET,
PLAST,SOTUV,
PLAST,SPDIT,
PLAST,SPHAX,
PLAST,STA,
PLAST,STAR,
PLAST,STB,
PLAST,STEQ,
PLAST,STIP,
PLAST,STPAP,
PLAST,STPIL,
PLAST,TAIR,
PLAST,TGH,
PLAST,TINV,
PLAST,TJARI,
PLAST,TJL,
PLAST,TLNET,
PLAST,TLS,
PLAST,TPR,
PLAST,TRE,
PLAST,TVAL,
PLAST,UADH,
PLAST,UBCI,
PLAST,UIB,
PLAST,UMED,
PLAST,WIFAK,
PLAST,XABYT,
PLTU,SAH,
PLTU,SAM,
PLTU,SCB,
PLTU,SERVI,
PLTU,SFBT,
PLTU,SIAME,
PLTU,SIMPA,
PLTU,SIPHA,
PLTU,SITS,
PLTU,SMART,
PLTU,SMD,
PLTU,SOKNA,
PLTU,SOMOC,
PLTU,SOPAT,
PLTU,SOTEM,
PLTU,SOTET,
PLTU,SOTUV,
PLTU,SPDIT,
PLTU,SPHAX,
PLTU,STA,
PLTU,STAR,
PLTU,STB,
PLTU,STEQ,
PLTU,STIP,
PLTU,STPAP,
PLTU,STPIL,
PLTU,TAIR,
PLTU,TGH,
PLTU,TINV,
PLTU,TJARI,
PLTU,TJL,
PLTU,TLNET,
PLTU,TLS,
PLTU,TPR,
PLTU,TRE,
PLTU,TVAL,
PLTU,UADH,
PLTU,UBCI,
PLTU,UIB,
PLTU,UMED,
PLTU,WIFAK,
PLTU,XABYT,
SAH,SAM,
SAH,SCB,
SAH,SERVI,
SAH,SFBT,
SAH,SIAME,
SAH,SIMPA,
SAH,SIPHA,
SAH,SITS,
SAH,SMART,
SAH,SMD,
SAH,SOKNA,
SAH,SOMOC,
SAH,SOPAT,
SAH,SOTEM,
SAH,SOTET,
SAH,SOTUV,
SAH,SPDIT,
SAH,SPHAX,
SAH,STA,
SAH,STAR,
SAH,STB,
SAH,STEQ,
SAH,STIP,
SAH,STPAP,
SAH,STPIL,
SAH,TAIR,
SAH,TGH,
SAH,TINV,
SAH,TJARI,
SAH,TJL,
SAH,TLNET,
SAH,TLS,
SAH,TPR,
SAH,TRE,
SAH,TVAL,
SAH,UADH,
SAH,UBCI,
SAH,UIB,
SAH,UMED,
SAH,WIFAK,
SAH,XABYT,
SAM,SCB,
SAM,SERVI,
SAM,SFBT,
SAM,SIAME,
SAM,SIMPA,
SAM,SIPHA,
SAM,SITS,
SAM,SMART,
SAM,SMD,
SAM,SOKNA,
SAM,SOMOC,
SAM,SOPAT,
SAM,SOTEM,
SAM,SOTET,
SAM,SOTUV,
SAM,SPDIT,
SAM,SPHAX,
SAM,STA,
SAM,STAR,
SAM,STB,
SAM,STEQ,
SAM,STIP,
SAM,STPAP,
SAM,STPIL,
SAM,TAIR,
SAM,TGH,
SAM,TINV,
SAM,TJARI,
SAM,TJL,
SAM,TLNET,
SAM,TLS,
SAM,TPR,
SAM,TRE,
SAM,TVAL,
SAM,UADH,
SAM,UBCI,
SAM,UIB,
SAM,UMED,
SAM,WIFAK,
SAM,XABYT,
SCB,SERVI,
SCB,SFBT,
SCB,SIAME,
SCB,SIMPA,
SCB,SIPHA,
SCB,SITS,
SCB,SMART,
SCB,SMD,
SCB,SOKNA,
SCB,SOMOC,
SCB,SOPAT,
SCB,SOTEM,
SCB,SOTET,
SCB,SOTUV,
SCB,SPDIT,
SCB,SPHAX,
SCB,STA,
SCB,STAR,
SCB,STB,
SCB,STEQ,
SCB,STIP,
SCB,STPAP,
SCB,STPIL,
SCB,TAIR,
SCB,TGH,
SCB,TINV,
SCB,TJARI,
SCB,TJL,
SCB,TLNET,
SCB,TLS,
SCB,TPR,
SCB,TRE,
SCB,TVAL,
SCB,UADH,
SCB,UBCI,
SCB,UIB,
SCB,UMED,
SCB,WIFAK,
SCB,XABYT,
SERVI,SFBT,
SERVI,SIAME,
SERVI,SIMPA,
SERVI,SIPHA,
SERVI,SITS,
SERVI,SMART,
SERVI,SMD,
SERVI,SOKNA,
SERVI,SOMOC,
SERVI,SOPAT,
SERVI,SOTEM,
SERVI,SOTET,
SERVI,SOTUV,
SERVI,SPDIT,
SERVI,SPHAX,
SERVI,STA,
SERVI,STAR,
SERVI,STB,
SERVI,STEQ,
SERVI,STIP,
SERVI,STPAP,
SERVI,STPIL,
SERVI,TAIR,
SERVI,TGH,
SERVI,TINV,
SERVI,TJARI,
SERVI,TJL,
SERVI,TLNET,
SERVI,TLS,
SERVI,TPR,
SERVI,TRE,
SERVI,TVAL,
SERVI,UADH,
SERVI,UBCI,
SERVI,UIB,
SERVI,UMED,
SERVI,WIFAK,
SERVI,XABYT,
SFBT,SIAME,
SFBT,SIMPA,
SFBT,SIPHA,
SFBT,SITS,
SFBT,SMART,
SFBT,SMD,
SFBT,SOKNA,
SFBT,SOMOC,
SFBT,SOPAT,
SFBT,SOTEM,
SFBT,SOTET,
SFBT,SOTUV,
SFBT,SPDIT,
SFBT,SPHAX,
SFBT,STA,
SFBT,STAR,
SFBT,STB,
SFBT,STEQ,
SFBT,STIP,
SFBT,STPAP,
SFBT,STPIL,
SFBT,TAIR,
SFBT,TGH,
SFBT,TINV,
SFBT,TJARI,
SFBT,TJL,
SFBT,TLNET,
SFBT,TLS,
SFBT,TPR,
SFBT,TRE,
SFBT,TVAL,
SFBT,UADH,
SFBT,UBCI,
SFBT,UIB,
SFBT,UMED,
SFBT,WIFAK,
SFBT,XABYT,
SIAME,SIMPA,
SIAME,SIPHA,
SIAME,SITS,
SIAME,SMART,
SIAME,SMD,
SIAME,SOKNA,
SIAME,SOMOC,
SIAME,SOPAT,
SIAME,SOTEM,
SIAME,SOTET,
SIAME,SOTUV,
SIAME,SPDIT,
SIAME,SPHAX,
SIAME,STA,
SIAME,STAR,
SIAME,STB,
SIAME,STEQ,
SIAME,STIP,
SIAME,STPAP,
SIAME,STPIL,
SIAME,TAIR,
SIAME,TGH,
SIAME,TINV,
SIAME,TJARI,
SIAME,TJL,
SIAME,TLNET,
SIAME,TLS,
SIAME,TPR,
SIAME,TRE,
SIAME,TVAL,
SIAME,UADH,
SIAME,UBCI,
SIAME,UIB,
SIAME,UMED,
SIAME,WIFAK,
SIAME,XABYT,
SIMPA,SIPHA,
SIMPA,SITS,
SIMPA,SMART,
SIMPA,SMD,
SIMPA,SOKNA,
SIMPA,SOMOC,
SIMPA,SOPAT,
SIMPA,SOTEM,
SIMPA,SOTET,
SIMPA,SOTUV,
SIMPA,SPDIT,
SIMPA,SPHAX,
SIMPA,STA,
SIMPA,STAR,
SIMPA,STB,
SIMPA,STEQ,
SIMPA,STIP,
SIMPA,STPAP,
SIMPA,STPIL,
SIMPA,TAIR,
SIMPA,TGH,
SIMPA,TINV,
SIMPA,TJARI,
SIMPA,TJL,
SIMPA,TLNET,
SIMPA,TLS,
SIMPA,TPR,
SIMPA,TRE,
SIMPA,TVAL,
SIMPA,UADH,
SIMPA,UBCI,
SIMPA,UIB,
SIMPA,UMED,
SIMPA,WIFAK,
SIMPA,XABYT,
SIPHA,SITS,
SIPHA,SMART,
SIPHA,SMD,
SIPHA,SOKNA,
SIPHA,SOMOC,
SIPHA,SOPAT,
SIPHA,SOTEM,
SIPHA,SOTET,
SIPHA,SOTUV,
SIPHA,SPDIT,
SIPHA,SPHAX,
SIPHA,STA,
SIPHA,STAR,
SIPHA,STB,
SIPHA,STEQ,
SIPHA,STIP,
SIPHA,STPAP,
SIPHA,STPIL,
SIPHA,TAIR,
SIPHA,TGH,
SIPHA,TINV,
SIPHA,TJARI,
SIPHA,TJL,
SIPHA,TLNET,
SIPHA,TLS,
SIPHA,TPR,
SIPHA,TRE,
SIPHA,TVAL,
SIPHA,UADH,
SIPHA,UBCI,
SIPHA,UIB,
SIPHA,UMED,
SIPHA,WIFAK,
SIPHA,XABYT,
SITS,SMART,
SITS,SMD,
SITS,SOKNA,
SITS,SOMOC,
SITS,SOPAT,
SITS,SOTEM,
SITS,SOTET,
SITS,SOTUV,
SITS,SPDIT,
SITS,SPHAX,
SITS,STA,
SITS,STAR,
SITS,STB,
SITS,STEQ,
SITS,STIP,
SITS,STPAP,
SITS,STPIL,
SITS,TAIR,
SITS,TGH,
SITS,TINV,
SITS,TJARI,
SITS,TJL,
SITS,TLNET,
SITS,TLS,
SITS,TPR,
SITS,TRE,
SITS,TVAL,
SITS,UADH,
SITS,UBCI,
SITS,UIB,
SITS,UMED,
SITS,WIFAK,
SITS,XABYT,
SMART,SMD,
SMART,SOKNA,
SMART,SOMOC,
SMART,SOPAT,
SMART,SOTEM,
SMART,SOTET,
SMART,SOTUV,
SMART,SPDIT,
SMART,SPHAX,
SMART,STA,
SMART,STAR,
SMART,STB,
SMART,STEQ,
SMART,STIP,
SMART,STPAP,
SMART,STPIL,
SMART,TAIR,
SMART,TGH,
SMART,TINV,
SMART,TJARI,
SMART,TJL,
SMART,TLNET,
SMART,TLS,
SMART,TPR,
SMART,TRE,
SMART,TVAL,
SMART,UADH,
SMART,UBCI,
SMART,UIB,
SMART,UMED,
SMART,WIFAK,
SMART,XABYT,
SMD,SOKNA,
SMD,SOMOC,
SMD,SOPAT,
SMD,SOTEM,
SMD,SOTET,
SMD,SOTUV,
SMD,SPDIT,
SMD,SPHAX,
SMD,STA,
SMD,STAR,
SMD,STB,
SMD,STEQ,
SMD,STIP,
SMD,STPAP,
SMD,STPIL,
SMD,TAIR,
SMD,TGH,
SMD,TINV,
SMD,TJARI,
SMD,TJL,
SMD,TLNET,
SMD,TLS,
SMD,TPR,
SMD,TRE,
SMD,TVAL,
SMD,UADH,
SMD,UBCI,
SMD,UIB,
SMD,UMED,
SMD,WIFAK,
SMD,XABYT,
SOKNA,SOMOC,
SOKNA,SOPAT,
SOKNA,SOTEM,
SOKNA,SOTET,
SOKNA,SOTUV,
SOKNA,SPDIT,
SOKNA,SPHAX,
SOKNA,STA,
SOKNA,STAR,
SOKNA,STB,
SOKNA,STEQ,
SOKNA,STIP,
SOKNA,STPAP,
SOKNA,STPIL,
SOKNA,TAIR,
SOKNA,TGH,
SOKNA,TINV,
SOKNA,TJARI,
SOKNA,TJL,
SOKNA,TLNET,
SOKNA,TLS,
SOKNA,TPR,
SOKNA,TRE,
SOKNA,TVAL,
SOKNA,UADH,
SOKNA,UBCI,
SOKNA,UIB,
SOKNA,UMED,
SOKNA,WIFAK,
SOKNA,XABYT,
SOMOC,SOPAT,
SOMOC,SOTEM,
SOMOC,SOTET,
SOMOC,SOTUV,
SOMOC,SPDIT,
SOMOC,SPHAX,
SOMOC,STA,
SOMOC,STAR,
SOMOC,STB,
SOMOC,STEQ,
SOMOC,STIP,
SOMOC,STPAP,
SOMOC,STPIL,
SOMOC,TAIR,
SOMOC,TGH,
SOMOC,TINV,
SOMOC,TJARI,
SOMOC,TJL,
SOMOC,TLNET,
SOMOC,TLS,
SOMOC,TPR,
SOMOC,TRE,
SOMOC,TVAL,
SOMOC,UADH,
SOMOC,UBCI,
SOMOC,UIB,
SOMOC,UMED,
SOMOC,WIFAK,
SOMOC,XABYT,
SOPAT,SOTEM,
SOPAT,SOTET,
SOPAT,SOTUV,
SOPAT,SPDIT,
SOPAT,SPHAX,
SOPAT,STA,
SOPAT,STAR,
SOPAT,STB,
SOPAT,STEQ,
SOPAT,STIP,
SOPAT,STPAP,
SOPAT,STPIL,
SOPAT,TAIR,
SOPAT,TGH,
SOPAT,TINV,
SOPAT,TJARI,
SOPAT,TJL,
SOPAT,TLNET,
SOPAT,TLS,
SOPAT,TPR,
SOPAT,TRE,
SOPAT,TVAL,
SOPAT,UADH,
SOPAT,UBCI,
SOPAT,UIB,
SOPAT,UMED,
SOPAT,WIFAK,
SOPAT,XABYT,
SOTEM,SOTET,
SOTEM,SOTUV,
SOTEM,SPDIT,
SOTEM,SPHAX,
SOTEM,STA,
SOTEM,STAR,
SOTEM,STB,
SOTEM,STEQ,
SOTEM,STIP,
SOTEM,STPAP,
SOTEM,STPIL,
SOTEM,TAIR,
SOTEM,TGH,
SOTEM,TINV,
SOTEM,TJARI,
SOTEM,TJL,
SOTEM,TLNET,
SOTEM,TLS,
SOTEM,TPR,
SOTEM,TRE,
SOTEM,TVAL,
SOTEM,UADH,
SOTEM,UBCI,
SOTEM,UIB,
SOTEM,UMED,
SOTEM,WIFAK,
SOTEM,XABYT,
SOTET,SOTUV,
SOTET,SPDIT,
SOTET,SPHAX,
SOTET,STA,
SOTET,STAR,
SOTET,STB,
SOTET,STEQ,
SOTET,STIP,
SOTET,STPAP,
SOTET,STPIL,
SOTET,TAIR,
SOTET,TGH,
SOTET,TINV,
SOTET,TJARI,
SOTET,TJL,
SOTET,TLNET,
SOTET,TLS,
SOTET,TPR,
SOTET,TRE,
SOTET,TVAL,
SOTET,UADH,
SOTET,UBCI,
SOTET,UIB,
SOTET,UMED,
SOTET,WIFAK,
SOTET,XABYT,
SOTUV,SPDIT,
SOTUV,SPHAX,
SOTUV,STA,
SOTUV,STAR,
SOTUV,STB,
SOTUV,STEQ,
SOTUV,STIP,
SOTUV,STPAP,
SOTUV,STPIL,
SOTUV,TAIR,
SOTUV,TGH,
SOTUV,TINV,
SOTUV,TJARI,
SOTUV,TJL,
SOTUV,TLNET,
SOTUV,TLS,
SOTUV,TPR,
SOTUV,TRE,
SOTUV,TVAL,
SOTUV,UADH,
SOTUV,UBCI,
SOTUV,UIB,
SOTUV,UMED,
SOTUV,WIFAK,
SOTUV,XABYT,
SPDIT,SPHAX,
SPDIT,STA,
SPDIT,STAR,
SPDIT,STB,
SPDIT,STEQ,
SPDIT,STIP,
SPDIT,STPAP,
SPDIT,STPIL,
SPDIT,TAIR,
SPDIT,TGH,
SPDIT,TINV,
SPDIT,TJARI,
SPDIT,TJL,
SPDIT,TLNET,
SPDIT,TLS,
SPDIT,TPR,
SPDIT,TRE,
SPDIT,TVAL,
SPDIT,UADH,
SPDIT,UBCI,
SPDIT,UIB,
SPDIT,UMED,
SPDIT,WIFAK,
SPDIT,XABYT,
SPHAX,STA,
SPHAX,STAR,
SPHAX,STB,
SPHAX,STEQ,
SPHAX,STIP,
SPHAX,STPAP,
SPHAX,STPIL,
SPHAX,TAIR,
SPHAX,TGH,
SPHAX,TINV,
SPHAX,TJARI,
SPHAX,TJL,
SPHAX,TLNET,
SPHAX,TLS,
SPHAX,TPR,
SPHAX,TRE,
SPHAX,TVAL,
SPHAX,UADH,
SPHAX,UBCI,
SPHAX,UIB,
SPHAX,UMED,
SPHAX,WIFAK,
SPHAX,XABYT,
STA,STAR,
STA,STB,
STA,STEQ,
STA,STIP,
STA,STPAP,
STA,STPIL,
STA,TAIR,
STA,TGH,
STA,TINV,
STA,TJARI,
STA,TJL,
STA,TLNET,
STA,TLS,
STA,TPR,
STA,TRE,
STA,TVAL,
STA,UADH,
STA,UBCI,
STA,UIB,
STA,UMED,
STA,WIFAK,
STA,XABYT,
STAR,STB,
STAR,STEQ,
STAR,STIP,
STAR,STPAP,
STAR,STPIL,
STAR,TAIR,
STAR,TGH,
STAR,TINV,
STAR,TJARI,
STAR,TJL,
STAR,TLNET,
STAR,TLS,
STAR,TPR,
STAR,TRE,
STAR,TVAL,
STAR,UADH,
STAR,UBCI,
STAR,UIB,
STAR,UMED,
STAR,WIFAK,
STAR,XABYT,
STB,STEQ,
STB,STIP,
STB,STPAP,
STB,STPIL,
STB,TAIR,
STB,TGH,
STB,TINV,
STB,TJARI,
STB,TJL,
STB,TLNET,
STB,TLS,
STB,TPR,
STB,TRE,
STB,TVAL,
STB,UADH,
STB,UBCI,
STB,UIB,
STB,UMED,
STB,WIFAK,
STB,XABYT,
STEQ,STIP,
STEQ,STPAP,
STEQ,STPIL,
STEQ,TAIR,
STEQ,TGH,
STEQ,TINV,
STEQ,TJARI,
STEQ,TJL,
STEQ,TLNET,
STEQ,TLS,
STEQ,TPR,
STEQ,TRE,
STEQ,TVAL,
STEQ,UADH,
STEQ,UBCI,
STEQ,UIB,
STEQ,UMED,
STEQ,WIFAK,
STEQ,XABYT,
STIP,STPAP,
STIP,STPIL,
STIP,TAIR,
STIP,TGH,
STIP,TINV,
STIP,TJARI,
STIP,TJL,
STIP,TLNET,
STIP,TLS,
STIP,TPR,
STIP,TRE,
STIP,TVAL,
STIP,UADH,
STIP,UBCI,
STIP,UIB,
STIP,UMED,
STIP,WIFAK,
STIP,XABYT,
STPAP,STPIL,
STPAP,TAIR,
STPAP,TGH,
STPAP,TINV,
STPAP,TJARI,
STPAP,TJL,
STPAP,TLNET,
STPAP,TLS,
STPAP,TPR,
STPAP,TRE,
STPAP,TVAL,
STPAP,UADH,
STPAP,UBCI,
STPAP,UIB,
STPAP,UMED,
STPAP,WIFAK,
STPAP,XABYT,
STPIL,TAIR,
STPIL,TGH,
STPIL,TINV,
STPIL,TJARI,
STPIL,TJL,
STPIL,TLNET,
STPIL,TLS,
STPIL,TPR,
STPIL,TRE,
STPIL,TVAL,
STPIL,UADH,
STPIL,UBCI,
STPIL,UIB,
STPIL,UMED,
STPIL,WIFAK,
STPIL,XABYT,
TAIR,TGH,
TAIR,TINV,
TAIR,TJARI,
TAIR,TJL,
TAIR,TLNET,
TAIR,TLS,
TAIR,TPR,
TAIR,TRE,
TAIR,TVAL,
TAIR,UADH,
TAIR,UBCI,
TAIR,UIB,
TAIR,UMED,
TAIR,WIFAK,
TAIR,XABYT,
TGH,TINV,
TGH,TJARI,
TGH,TJL,
TGH,TLNET,
TGH,TLS,
TGH,TPR,
TGH,TRE,
TGH,TVAL,
TGH,UADH,
TGH,UBCI,
TGH,UIB,
TGH,UMED,
TGH,WIFAK,
TGH,XABYT,
TINV,TJARI,
TINV,TJL,
TINV,TLNET,
TINV,TLS,
TINV,TPR,
TINV,TRE,
TINV,TVAL,
TINV,UADH,
TINV,UBCI,
TINV,UIB,
TINV,UMED,
TINV,WIFAK,
TINV,XABYT,
TJARI,TJL,
TJARI,TLNET,
TJARI,TLS,
TJARI,TPR,
TJARI,TRE,
TJARI,TVAL,
TJARI,UADH,
TJARI,UBCI,
TJARI,UIB,
TJARI,UMED,
TJARI,WIFAK,
TJARI,XABYT,
TJL,TLNET,
TJL,TLS,
TJL,TPR,
TJL,TRE,
TJL,TVAL,
TJL,UADH,
TJL,UBCI,
TJL,UIB,
TJL,UMED,
TJL,WIFAK,
TJL,XABYT,
TLNET,TLS,
TLNET,TPR,
TLNET,TRE,
TLNET,TVAL,
TLNET,UADH,
TLNET,UBCI,
TLNET,UIB,
TLNET,UMED,
TLNET,WIFAK,
TLNET,XABYT,
TLS,TPR,
TLS,TRE,
TLS,TVAL,
TLS,UADH,
TLS,UBCI,
TLS,UIB,
TLS,UMED,
TLS,WIFAK,
TLS,XABYT,
TPR,TRE,
TPR,TVAL,
TPR,UADH,
TPR,UBCI,
TPR,UIB,
TPR,UMED,
TPR,WIFAK,
TPR,XABYT,
TRE,TVAL,
TRE,UADH,
TRE,UBCI,
TRE,UIB,
TRE,UMED,
TRE,WIFAK,
TRE,XABYT,
TVAL,UADH,
TVAL,UBCI,
TVAL,UIB,
TVAL,UMED,
TVAL,WIFAK,
TVAL,XABYT,
UADH,UBCI,
UADH,UIB,
UADH,UMED,
UADH,WIFAK,
UADH,XABYT,
UBCI,UIB,
UBCI,UMED,
UBCI,WIFAK,
UBCI,XABYT,
UIB,UMED,
UIB,WIFAK,
UIB,XABYT,
UMED,WIFAK,
UMED,XABYT,
WIFAK,XABYT,
